メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
夕霧綴理,SR,Sparkly Spot,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSparkly%20Spot%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,色が揃ったら終わりなら、揃いたくないよね、キミも。だから別に、これはボクが揃えられないわけじゃないんだ。不揃いでも、綺麗にまとまって四角いこのコがボクは好き。,,凄いことをしようって言う時は、そうできる気がしてる。でも今はそうじゃないんだ。実はね、できるんじゃない、凄いことをしたい気持ちなんだ。今までとは違う気持ち。でも、全然嫌じゃない気持ち。確かめたい。みんなに見てほしい。これがボクたち、DOLLCHESTRAなんだって。,できたよ。とっても凄いこと。ボクがボク自身の心に支配されて、勝手に動いてたんだ。初めて、スケートリンクでライブをした。やり方なんて、全然分かんなかった。でも、そんなもの関係なかった。さやと一緒にこれから先もずっとDOLLCHESTRAは続く。その証が今日のライブで…。そこで凄いことができるなんて、ボクの心が一番よく分かってた。これからが本番なんだって痛いくらい胸が伝えてくる。だから、さやと一緒に始めるよ。ボクにとっての、スクールアイドルを！,初めてだけど、ボク、今なら！,キラキラしてる…！,,ここでしかできないことをしよう！
夕霧綴理,SR,薫風の調べ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%96%AB%E9%A2%A8%E3%81%AE%E8%AA%BF%E3%81%B9%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,毎日の幸せに、感謝…。この絵のような日常は、5月になって、当たり前になってきていて、綴理にとっては、毎日が温かい…。なお、このあとさやかに怒られる……さやに怒られた。「幸せなのは何よりですが、起きてから伝えてください。あー、やっぱりいいです。」だって。寝てた？,,毎日が楽しい。みんなのおかげ、さやのおかげ。さやの言うきらめきとは、ちょっと違うきらめきだけど…。ボクの毎日は今、とってもキラキラしてるんだ。ボクには、思い出したくないこともたくさんあるし、勝手に、海に沈んでいったままの心を、飛び込んで拾いにいこうとも思えない。でも、さやと会ってからは全然違う。不思議だよね。怒られてても楽しいんだ。そう言ったら、また怒られたので、ちゃんと言われたことは頑張ろうと思う。起きる。起きたい。,応援してくれるみんながいて、スクールアイドルのみんながいて、さやがいて、だからボクは立てています。そう報告。意外と、ボクは一人で立っていると思われがち。ボクが一人だったら多分、うーん、布団から出られていない。さやは、隣に立ってくれるって言ってくれた。でも、その時にボクがどれだけ嬉しかったのかは、伝わっていない気がしたんだ。どうやって伝えようかって、いつも思うんだけど、悩ましい…。いい感じのどんぐり見つけたから、あげたんだけど、何かお返しにって、クッキーもらっちゃった。うん、美味しかったよ。,気持ちを、込めてみる。,ボクの気持ちを届けるよ。,,毎日を思い出して。毎日とは、さやとの楽しい日々のこと。
夕霧綴理,SR,コットン=ユートピア,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%B3%E3%83%83%E3%83%88%E3%83%B3%3D%E3%83%A6%E3%83%BC%E3%83%88%E3%83%94%E3%82%A2%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,待って！置いていかないで！もう、ボクが足りないせいで、背中を見るだけなのは嫌なんだ…。,,もしもし、こんばんは。何を話しても良いと聞いて。ボクのお悩みを聞いてください。去年も、今年も、ボクの誕生日が近くなると、胸の奥から縛り付けられて逃げられなくなった空気が口から出ていくんだ。誕生日って幸せなもののはずなのに。楽しいものの、はずなのに。溜息吐くなって言われても、出ちゃうものは仕方がなくて…。ボクは何か、踏み出したいです！去年のボクは何も出来ずに…聞きたいことを聞くことも出来ずにいたけど、ボクも何かを出来るって知ったから！だから、その「何か」をください！これがどこにも繋がってなくても…。,お悩み相談室ってこんな感じなのかな？ゆったりしてていいね。賑やかで眠くもならないし。不思議だよね？眠くなるために羊を数えるといいなんて。柵を飛び越える羊が、一匹、二匹…ん？あの子たちはどこに行くんだろう？三匹、四匹…皆一緒に行くのかな？五匹、六匹…賑やかで楽しそう…。全然眠くならないね？でも、なんだか元気になってきた。寝て起きるのと、同じくらい。,世界がボクに、寝ろと言う。,眠くないよー、元気だよー。,,もしもしメリーさん、ボクはここです。
夕霧綴理,SR,節分 -妖-,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%AF%80%E5%88%86%20-%E5%A6%96-%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,透き通っていて、色のない。水も、空気も。キミもそう思わない？不思議なんだけど、冬はなんだか、何もかもが澄んでいる気がするんだ。カワウソが元気なのも、そのせいかな。,,めぐが似合うって言うから、つけてみた。狐のお面。雰囲気はすごくいい感じで、めぐのセンスは、いつもいい。でも、こずが言うには、狐のお面はとても縁起の良いものなんだって。商売繁盛、家内安全、お狐様。そう聞くと、とてもボクに合うとは思えない。でも、こずは首をかしげて言ったんだ。だからあなたは、市場で立ってるだけでいいのではなくて？って。神社を見守るお狐様が、いるだけで嬉しいのと同じように。うん、そう思ったら、ボクはボクでいい気がした。めぐのセンスは、いつもいい。,やほ、お狐さまだよ。願いはなんでも言ってみて。ボクにできることなら叶えてあげる。これは誰かの笑顔を作るお面。ボクがボクでいていい証。ボクがそこにいることで喜んでくれる人がいるのなら、ボクは今日、神社の飾りの一つ。ボクの大好きな木の実をあげよう。煎じてお守りにするといい。ボクの大好きな踊りをあげよう。今日の気持ちを守りたい。お賽銭は大丈夫。ボクの大好きなキミだから。さあ、どうかな？願いは、叶いそう？,こんにちは、お狐様だよ。,空気がきれい。,,みんなの願いが、叶うように。
夕霧綴理,SR,Rose Garden,https://wikiwiki.jp/llll_wiki/%EF%BC%BBRose%20Garden%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,あれ？さやがボクの真似してる…。面白いから色々やってたら怒られた。さや、柔らかいね。すごい！,,さやがボクの真似をしてて、怒られて、気づいたらそれがいつもの準備運動になってた。体をほぐすのにちょうどいいですねって、さやが言ってたから、なんとかなった。ふう…。準備運動が大事っていうのはちょっと分かる。急に動くとたまに、肘とか肩に石ころ入ってるみたいな気持ち悪いときがあるからね。でも実はこれ、怪我しないためにやるらしいよ。みんなにも教えてあげるから、怪我しないように一緒に頑張ろうか。,えだまめ。そらまめ。…なんでまめなんだろうって思って、さやに聞いたら、なんかすごい顔してた。こう…すごい顔。ボクが最初にそう言ったらしいよ。うーん、覚えてないね。さやが言うならそうなんだろうけど、ボクはどうしてこれをそらまめって言ったんだろう？言われてみれば似てなくもない、かな？どう思う？いくよ、見てて！ほっ、そらまめ。…ん？ボク今すごい自然にそらまめって言ったな。じゃあ、そらまめなんだろうか。このポーズ、本当はなんて言うんだろう？ちなみにボク、そらまめ食べたのはさやのお弁当が初めて。おいしいね、そらまめ。,じゃーあー、ライブする？,からだが伸びる～！,,そらまめ！
夕霧綴理,SR,雨と紫陽花に唄へば,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%9B%A8%E3%81%A8%E7%B4%AB%E9%99%BD%E8%8A%B1%E3%81%AB%E5%94%84%E3%81%B8%E3%81%B0%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,半年前に、約束しちゃったから…かな。一緒にステージに立たない理由、か。どちらかというと、立たない方がいい理由、かな。,,傘を差していいのは、雨が降っている時だけなんだ。晴れている日に差してると、英語の授業みたいに「これは日傘ではありません」って言われる。This is not HIGASA.　かわいそうだから、雨の日は必ず差すことにしてるんだ。役目があるって、素敵なこと。衣装も、傘も、ボクも。ステージの上では、一緒に踊る。一緒に踊るかぎり、一緒に立てる。,雨と傘と、みんなとボクと。今日のライブも来てくれてありがとう。見てくれて、聞いてくれてありがとう。みんながいてくれる限り、ボクは大丈夫。寂しいこともあるし、ボクにはどうにもできないことも、たくさんあるけど。ボクはスクールアイドルでいる限り、一人ぼっちになることはないって分かったから。どうか今後とも、ボクを一人にしないでください。そうしたらボクは、ボクに返せることをいっぱい頑張るから。,今だって楽しいよ。,傘の出番。,,雨と傘と、みんなとボク。
夕霧綴理,SR,Link to the FUTURE,https://wikiwiki.jp/llll_wiki/%EF%BC%BBLink%20to%20the%20FUTURE%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,得意なことは、得意でいられる。ボクができることなら、なんでもしたい。クラブのことなら、なおさら。,,これは例えばの話なんだけど、もしスクールアイドルが無くなっていたとして、どれだけのものがボクたちの中からこぼれ落ちていったのか、あまり想像もしたくない。あるものが無くなる怖さは、最初から無いよりずっと怖い。それはきっと、今回のことも同じこと。失いたくないから、がんばる。暖かさも、夢も、それを込めた何もかも。だから今日も踊るよ。見てくれるみんながいなくなるのが、耐えられないから。,夢を追いかけてるんだ。ずっと。楽しいこと、嬉しいこと、凄いこと。ボクは今日の楽しさを、明日に願うことにした。今日を祈っても、今日は来ない。でもそれは、そんなに悪いことでもない。おととい祈った昨日は、楽しかった。そういうことが、よくあった。だから、今日より明日、明日より明後日、夢を追いかけている。そのときに、失うものだけはあってほしくない。だから、みんなもお願い。ボクに、今日より楽しい明日をください。,夢を叶える、舞台にしよう。,うん、ここは任せて。,,繋がる心、いまここで。
夕霧綴理,SR,PASSION!!!!!!,https://wikiwiki.jp/llll_wiki/%EF%BC%BBPASSION%21%21%21%21%21%21%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,みんなでアイスを食べました。おいしかったです。おしまい。今日はさやがだらだらしてた。あれ？これだと夏のめぐみたいだな。そうじゃなくて、こう、汗がだらだらしてた。すすがどうにか、さやを涼しくしようと、あれこれやってたんだけどダメで、どうしようかなって思ってたんだ。そしたら、かほがいい所を教えてくれたんだ。アイス屋さん。やっぱり夏はこれだね。,,夜のプールも寒くないね。夏だもんね、当たり前か。今日はみんなで撮影会。めぐが「行こうよ」って言い出して、なんかそのまま勢いで来ちゃったんだ。こずは水着の撮影っていうので悩んでいるみたいだったけど、何に悩んでるのかは、結局よくわからなかった。こずのことだから、ボクがわからないことで何か問題があったのかもしれないけど...。でも、いざ撮影ってなったら誰よりも楽しそうだったよ。嬉しいね。今度はみんなで、学校のプールで遊んでみようかな。きっと楽しいよ。,水着ってさ、飾りが少ないのにすっごく飾られてる感じがするよね。衣装みたいだ。こずと一緒にめぐの撮影を見て、めぐと一緒にこずの撮影を見ていたよ。楽しかったな。みんなで出かけたんだけど、撮影は学年ごとにグループ。めぐとこずがどう撮影するか、ビッグボイス選手権しながらボクの前を歩いてて、ボクがぼーっとしてたら、めぐに怒られた。「水着のめぐちゃんに言うことはないのか」って。水面に浮いためぐは、他の全部を脇役にしてた。賑わう場所も、こんなにたくさんの水も。こずは逆に、プールの中に溶け合ってた。こずがいることで、ここは完成したんだなって。ボクの数少ない自慢です。この2人がボクの友達。,暑いから、楽しいね。,頭がキーンってする...,,水が夜に、煌めいてるよ。
夕霧綴理,R,オーロラスカイ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%AA%E3%83%BC%E3%83%AD%E3%83%A9%E3%82%B9%E3%82%AB%E3%82%A4%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,夕霧綴理。そう、ボクだよ。呼ばれた気がした。気がしただけで呼ばれてなかったらごめん。でも、偶然も大事にしたいボクなので、よければスクールアイドルクラブをよろしく。きっと、毎日がもっと楽しくなるよ。約束する。,,ライブの時間だ。待ち遠しかったけど、寂しくはなかったよね。時間は必ず来るものだからね。ボクはスクールアイドルクラブの一員だ。だから、ライブをするし、そのライブに集まったみんなで幸せを掴む。その一番の礎にならなきゃいけない。いや、違うな…。なりたいんだ。それがボクの大好きなスクールアイドルだから。行ってくる。,やったー。やりきったね。楽しかった。みんなも楽しんでくれたはず。実は、そう言い切れる。ふふ…だって、ライブが成功したってことは、ボクだけが上手く踊れたってことじゃないから。一緒にステージに立ったみんなが、ボクたちのライブを応援してくれたみんなが、みんなで楽しいと思えたから、あの最高の空気が出来上がるんだ。空気って、見えないのに分かるよね。不思議だね。でもそんな感じ。また何度だってやりたいし、やるし、見に来てね。いつだってボクはスクールアイドル。きっとまた次も、礎になれるはずだ。,あ、今から？,よっと、こんな感じ？,,どうか、ボクを見ていて。
夕霧綴理,R,華紺青,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%8F%AF%E7%B4%BA%E9%9D%92%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,やほ、待ってた？そうなら嬉しい。休みの日に何してるって聞かれると困るよね。困らない？例えばボクは今、何をしてるんだろう？歩いてるのかな。話しているのかな。楽しいなって思ってるのかな。たぶん、ぜんぶ。,,雰囲気を変えてもボクはボク。昨日も今日も夕霧綴理。たぶん明日も夕霧綴理。そう思っているけれど、でも衣装は変えるし、曲も変える。たぶんそれはね、聞いてほしいこと、話したいこと、話してほしいことは毎日変わるからだと思う。昨日聞いたのは、昨日のお夕飯の話。今日聞くのは、今日のボクのライブを見てくれる？って話。どっちもボクだよ。でも、今日だけのボク。,今日のライブも楽しかったっていうのと、今日のライブは楽しかったっていうの、どっちの方が良いと思う？どっちも良いと思うんだ。だって、毎回楽しいのは本当だから。毎回見に来てくれて、応援してくれるのが幸せだから。ライブはいつだって最高だ。そして、今日のライブは最高だった。前回とは違うライブをしたし、違うことが出来て楽しかった。言葉って難しいね。だから、ステージの上で踊る方がボクは楽だ。きっと話すよりずっとボクの気持ちは伝わったと思う。だよね？今日もありがとう、今日はありがとうってさ。,やる？わかった。,ん…完璧。,,最高のステージにしてみようか！
夕霧綴理,R,レインボーシフォン,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%AC%E3%82%A4%E3%83%B3%E3%83%9C%E3%83%BC%E3%82%B7%E3%83%95%E3%82%A9%E3%83%B3%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,やほ。また夕霧綴理だよ。いつでもどこでも夕霧綴理だよ。悪くないね。不思議だね。,,去年ボクは、さやに出会った。あれからもう1年なんだって。4月は新しいことだらけ。あれって思うことも多くてね、今日も間違えてさやの教室に入っちゃったんだ。同じ机を使ってるかはわからないけど、どうなんだろうね。少し前までボクが座ってたところに、さやがいた。同じ机を使ってるかは分からないけど、どうなんだろうね。机に聞いたらわかるかな。ボクがこれから使う机もきっと、去年は誰かが使ってたんだろうね。いろんなものに、これからよろしく。ボクも、キミも、みんなも。春は別れと出会いの季節だよ。,今年ボクは、すずに出会った。なんだかとても鏡みたいだと思ったのはボクだけかな。すずに聞いたら怒ってたけど。さやはなんだか、ニコニコしてた。そうだね、きっとまだすずは知らないんだ。知らないぐらい、ボクは昔のボクとは違うみたい。何もできなかったことが辛かった。だから何かをしようと思った。それがこの1年のこと。だからきっとボクは、誰よりもすずを応援してる。,それじゃあ、今日も！,一緒に、合わせて。,,DOLLCHESTRAの色を、ここに。
夕霧綴理,R,室咲格子,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%AE%A4%E5%92%B2%E6%A0%BC%E5%AD%90%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,こんにちは。夕霧綴理です。挨拶は大事。ボクを知ってくれてる人が前より増えたかはわからないけど、ボクに声をかけてくれる人は前より増えた。ボクの人望だね。あっでも、自分で言っちゃダメなんだよ。,,スクールアイドルクラブの部室がね、すごいんだ。だいたいいつ行っても誰かいる。8人もいるからね。あ、ボクを入れて9人か。それだけいればきっと誰もいない時間なんて、ほとんどない。嬉しいんだ。連絡とかなくても、ふらっと行けば好きな人がいる部活。そんなスクールアイドルクラブが、ボクは好き。,人が増えると、笑いの数も増える。ボクはたまに何が面白いのかわからないんだけど、笑ってるみんなを見てると楽しいから。その数が単純に増えたことも嬉しいかな。すずとぎんとひめのことは、まだ知らないこともたくさんある。これからたくさん知っていけたら、いいなとおもいました。そうすればボクも、もっと笑える気がするから。楽しみだな、今年も。,いつも通り、始めよう。,うん、いい感じ。,,スクールアイドルを、始めよう！
