メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
日野下花帆,SR,チェリー♫ピクニック,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%81%E3%82%A7%E3%83%AA%E3%83%BC%E2%99%AB%E3%83%94%E3%82%AF%E3%83%8B%E3%83%83%E3%82%AF%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,もう撫子祭は始まってる！1年生がスクールアイドルクラブのアピール記事を書くのはいいんだけど…どうしよう、楽しいことが多すぎて、まとまらないよ！だって、毎日楽しいんだもん！,,もうこうなったら、記事を書くより、実際に見てもらった方が早いよ。そう、ライブをやるっきゃない！ライブにはね、全部が詰まってるんだよ。準備の楽しさもそうだし、曲を考えたり、振り付けを考えたりするのも楽しいんだ。みんなで頑張ってステージを作っていくのも楽しいし、いざ当日になってドキドキする気持ちも、全部楽しいの！,つまりね、スクールアイドルクラブの魅力っていうのは、やって楽しい見て楽しい、聞いて楽しいし歌っても楽しい。全方位楽しくて、隙がないんだよ。だからね、だからね、さやかちゃん。つまり、こういうことだよ。何月何日にライブやります、来てくれたら絶対スクールアイドルクラブの魅力が伝わります！これだけでいいの、完璧！　…え、だめ？新聞部にブーって言われちゃう？…だ、だったら、ライブ動画のアドレス書こうよ。それなら魅力が…、それもダメ！？もう、文字で書いても伝わらないよー。みんな、ライブに来てー！,魅力をいっぱいお伝えしちゃうよ！,アピールタイム！,,みんなー、楽しんでますかー？
日野下花帆,SR,アメアガリストリート,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%A2%E3%83%A1%E3%82%A2%E3%82%AC%E3%83%AA%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%88%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,4人で、4人でやりましょう！あたし達、このスクールアイドルクラブをどんな風に紹介しようかって話したんです。いっぱい素敵なものがありましたけど、でも、一番自慢したいのって、やっぱり素敵なセンパイです！,,高温多湿の梅雨は、花にとってご注意の季節！蒸れて痛んじゃったり、病気になったり、肥料も雨で流れちゃったり… そんな時でも、しゃっきり、ぴっかり！梅雨にもつよーいお花があるんです！紫陽花、アヤメ、エンジェルラベンダー…そして、日野下花帆！雨上がりには、あたしの笑顔が咲くでしょー！えへへっ,雨の日が好きな人の割合は…なんと、10%！皆はどう？雨の日、やっぱり苦手？あたしもね、髪の毛がぺたーんってなったりして，困っちゃうよね！？…でもあたし、雨降り好きなんだ… 前はね、あんまりお外に出られなかったから、お家に独りぼっちの日は寂しかったんだけど…雨の日は、ふたばもみのりもお家にいるから、一緒に遊べるし！それに、窓をぽつぽつ叩くメロディーを聴きながらだと、読書もすっごく捗るんだよ！今は…うん、やっぱり好きかも！だって、傘も合羽も長靴もこんなに可愛いのに、雨の日しか身に着けられないんだもん！水溜り踏んじゃっても、ほら！平気だよ！,雨上がり、素敵な歌をお届けに！,らーんらーん♪,,景色がキラキラ輝いてます！
日野下花帆,SR,DEEPNESS,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDEEPNESS%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,むむむ…むむぅーむむむむ…！ダンスの練習は、録画して確認するようにって言われてるんですけど、見返すと…むむぅー！踊ってるときは楽しいのに、人からどう見られるかって難しいねー。,,実は今回、初めて4人でパフォーマンスするから、すっごく緊張してるんだ。言い出したのはあたしなんだけど…。隣に立ってるとね、さやかちゃんってすごいんだよ。なんというか、オーラがあるって感じ。おんなじ一年生なのに、すごいなぁ…って、見とれてたら振り付け忘れてまた怒られちゃう！,梢センパイと、綴理センパイ。それに、さやかちゃんと、あたし。4人で立った特別なステージは、踊るセンパイ方がすっごく綺麗で、ふわぁーって、胸いっぱいになっちゃった。本当はね、ダメになっちゃったらどうしようって不安な気持ちはあって。だって、あたしのワガママでいっぱい梢センパイを困らせちゃったから…。でも、今度は最後まで梢センパイを信じることにしたんです。梢センパイなら大丈夫、センパイ、頑張れ、頑張れって。そうしたら！やっぱり、梢センパイは凄かったです。やだ、思い出したら、なんだか泣いちゃうかも。,大好きなみんなと、一緒に！,がんばれー！,,すっごくいい景色！
日野下花帆,SR,素顔のピクセル,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%B4%A0%E9%A1%94%E3%81%AE%E3%83%94%E3%82%AF%E3%82%BB%E3%83%AB%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,梢センパイとデートです！この日はなんと、Fes×LIVE直前だから根を詰めすぎないでねって梢センパイがお茶に誘ってくれたんですよ。花帆は幸せです！毎日頑張ってると、こんなご褒美をもらえちゃうんですね。,,心も体もリフレッシュして、最高のライブができました！9月は，温泉旅館でライブをしたり，帰ってきて学校でもライブをしたり、Fes×LIVEをしたりで，いっぱいライブができてとっても幸せでした！…ただ、その分練習もいっぱいいっぱいしたので、梢センパイはあたしの体調のことを気に掛けてくれたんだと思います。カフェに連れてってもらったのは嬉しかったんですけど、いつかはご心配をお掛けしないように、自己管理もちゃんと自分で出来るようになりたいと願う、花帆なのでした。,今回歌った『素顔のピクセル』はね、スリーズブーケの伝統曲なんだよ！梢センパイが教えてくれたんだ。聴いたらあたしもすぐ気に入っちゃって、絶対この歌やりましょうって気持ちになっちゃった！この曲を作ってくれたスクールアイドルクラブの先輩に電話して，ありがとうございますって言いたい気分！なんだかね，歌詞が凄くあたしの気持ちとリンクしてるの。スクールアイドルクラブに入って，過ぎていくその一瞬一瞬があたしにとって本当に大切だから。毎日がね，本当に大好きなかけがえのない日々でね。そんな沢山のピースが繋がって、今のあたしを形作っているんだーって思ったら、なんかジーンと感動しちゃって… あたし，いっぱいいっぱいありがとうの気持ちを込めて歌ったからね。これからもあたしのことを見ててね、皆！,かけがえのない、今だから！,ねえ、こっち向いて！,,皆も一緒に、ピース！
日野下花帆,SR,ツバサ・ラ・リベルテ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%84%E3%83%90%E3%82%B5%E3%83%BB%E3%83%A9%E3%83%BB%E3%83%AA%E3%83%99%E3%83%AB%E3%83%86%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,みなさん、傘は余ってませんかー！？この時は、すっごく焦ってて。後から友達に「花帆ちゃん、弁慶みたいになってるよ」って言われたんだっけ。でもね、絶対ライブ成功させたかったから、間に合ってよかった！だって、遊びに来てくれたみんなにとっては、あたしが先輩なんだから、ね？,,11月度Fes×LIVE、お疲れ様ー！ねえねえ、みんな、今回はどうだった？初披露の曲、すっごく良かったよね！これね、あたしたちの先輩の、そのまた先輩が作った曲なんだって。かっこいいよね！曲作れるのって、やっぱりいいよね。みんな、すごいなぁ……。あたしもお母さんにお願いして、今頃ピアノを習っておけば……ん、でも子供の頃だったら、あんまり通えなかったかなあ……。え？今からでも遅くない？確かに、それはそう！未来の後輩に、「ふふっ、この曲はあたしが作ったのだけれど」って言ってみたいもんねー！,11月も、いろんなことが盛りだくさんだったね。オープンキャンパスでライブやったり、東京や愛知にも行ったり、最後にはFes×LIVEも！すごいよね、毎月どころか、毎週ライブができる生活だ！あたし、スクールアイドルクラブに入部してすぐの頃、一週間くらい毎日ライブしててね。ん、ライブって言うか……知ってる曲を歌ってただけっていうか……。うう、恥ずかしい！で、でも！何かあの頃より今の方が、いっぱいライブしてるなーって思うんだよね。一回一回の時間が長くなってるっていうのもそうなんだけど、1ライブごとの満足度、っていうのかな、それもものすごくパワーアップしてる気がして！みんなはどう？楽しんでくれてる……よね？えへへ！あたし、これからも楽しいだけじゃなくて、すっごくすっごく、楽しいライブをしちゃうからね！ピース！,このお花の名前は、アンブレラスカイ！,雨にも負けず！,,強いお花に、あたしはなります！
日野下花帆,SR,冬のおくりもの,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%86%AC%E3%81%AE%E3%81%8A%E3%81%8F%E3%82%8A%E3%82%82%E3%81%AE%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,えへへ、ここ、あたしのお気に入りの場所！あのね、通学途中にサザンカの花が咲いていてね、あたし、いっつも立ち止まって眺めちゃうんだ～！こんなに寒いのに、綺麗に咲いてて格好良いなぁ… あたしも見習わなくっちゃ！,,ふぉっふぉっふぉ、良い子の諸君、プレゼントはいらんかね～？　こんばんは！日野下サンタです！メリークリスマース！あれ？まだちょっと早い？いいのいいの。だって、12月になって、こんなにも街がクリスマスで賑わってるんだもん！蓮ノ空って，クリスマス会とかするのかな？やりたいよね～！七面鳥、ケーキ、ローストビーフ！はぁ～、冬って美味しいものいっぱいあるよねぇ… クリームシチューとかすき焼き…おでんも、あたしは冬ってイメージある。…あれ、何の話だっけ？,子供は皆、クリスマスがだーい好き！だって、自分が主役になれる日なんだもん！テーブルにはおっきなケーキ、プレゼントには大きな本を買ってもらったり。お父さんやお母さんも普段より優しくて、夜更かししても怒られなかったりして… あの頃は、毎日クリスマスが来ればいいのに～って思ってたなぁ… だからかな、今でも12月になるとやっぱり心がウキウキしてくるんだ～！いつか配信を見てくれる皆とも、おっきなクリスマス会を開いてみたいよね～。100万人でケーキを食べて、一緒にクリスマスソングを歌うの… きっと、寂しさを感じる暇なんてないぐらい賑やかで楽しい日になるだろうなぁ… えへへ、ありがとうね。皆がいてくれるから、幸せだよ、あたし。,冬でもお花は咲くんです！,ジングルベール♪,,日野下サンタの、プレゼント～！
日野下花帆,SR,ハッピー至上主義！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%8F%E3%83%83%E3%83%94%E3%83%BC%E8%87%B3%E4%B8%8A%E4%B8%BB%E7%BE%A9%EF%BC%81%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,今日は一晩中、カーニバルですよー！この日は、慈センパイと配信を続けて8時間。最後の方とか、もう何しゃべってたか全然覚えてませんけど、とにかく楽しかったです！,,みなさーん、今日は、「フラワー」じゃなくて、「ハッピー」ですよー！はい、ハッピー？ というわけで、慈センパイと組んだシャッフルユニット、「かほめぐ♡じぇらーと」のお時間でーす！あたしたちのライブは、とにかくハッピーが第一！来てくださった方々全てに、ハッピーをお届けするために、まずはあたしたちが楽しんじゃいますね！行きましょう、慈センパイ。世界中にハッピーを！,慈センパイって、すっごく可愛いですよね。何だろう、瑠璃乃ちゃんって、いっつも慈センパイのそばにいて、ドキドキしたりしないのかなー。あたしは、しょっちゅう可愛さを浴びて、「うっ、かわいい……」ってなっちゃいました……。でもでも、そんな慈センパイに、いろんなポーズとか、コツとか教わってきたので、この経験を活かして、スリーズブーケでももっと可愛いを目指して、頑張っちゃいますよ。そうしたら、梢センパイも、あたしのこと、もっともっと可愛いって言ってくれるようになったり……えっへへ。……あれ？ でも梢センパイって、慈センパイにはあんまり「かわいい」って言わないから……あたしも、言われなくなっちゃう！？ そ、そんなー……。,世界中を、お花畑に！,愛してるよ！,,一番可愛いって、言って？
日野下花帆,SR,桃節銘記,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%A1%83%E7%AF%80%E9%8A%98%E8%A8%98%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,はーい、さやかちゃーん！…あれ？これあたし映ってる？映ってない？あれ、どうすればいいかなあ。沙知センパイもうちょっとちっちゃくなってください！可愛い後輩の頼みですよ～？,,さて今日は何の日でしょう？正解は…あたしの日です！だってお母さんが「ひな祭りは花帆の日ね」って言ってくれたんだもん！お母さんがお婆ちゃんからもらったすっごくかわいいひな人形をね、あたしにくれたんだよ！本当に綺麗で嬉しかったなぁ…飾りつけもね頑張って覚えたんだ！…なのに聞いて聞いて！ふたばとみのりが産まれたからってあたしのひな人形がみんなのひな人形になっちゃったの！な～んで～！？……いいんだもん。だってあたしお姉ちゃんなんだから！,みんな知ってた？生徒会長っていつまでも生徒会長じゃないんだよ？こないだ「生徒会長！」って声かけたら「もう沙知センパイだよ」って言われて、そっかぁって。生徒会長はあたしが入学した時からずっとそうだったからなんだか不思議な気分なんだ。でもね、ただの沙知センパイは最近よく部室に遊びに来てくれてね。甘いものをもってきてくれるんだけど、なんかあたしたちばっかり食べさせようとするから「まるでおばあちゃんみたいですよ？」って言ったらしばらく笑っててさ。それから部室に来るたびに「花帆さんや…」とか「こずえちゃんはいるかねぇ？」とかお婆ちゃんみたいな口調でやってくるからあたしもいっつも耐え切れず笑っちゃって…卒業しなければいいのになぁ沙知センパイ…。こんなこと考えちゃうあたしはだめかなぁ…。,今日はあたしの日だぁ！,お雛様だわ！,,写真は残るよ。いつまでも…ね。
日野下花帆,SR,水彩世界,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%B0%B4%E5%BD%A9%E4%B8%96%E7%95%8C%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,あたしなんか、お花にはなれないよ……。懐かしいなあ。この頃はね、体が弱くていっつもベッドの上から窓の外を眺めてたんだ。窓から見えるお花が、すごくきれいで。あたしは、胸が痛かったなあ……。,,ふふっ、あたしね、この衣装大好きなんだ！だって、梢センパイとステージに上がった初めての思い出が詰まっているんだもん！しかも、あたしのためにセンパイが作ってくれた衣装なんだから！あたしも梢センパイみたいになんでも出来る人になりたいなぁ… 2年生になったらなれるかも！？無理かも～！？,初めてのライブはね、すっごくドキドキしたけど、ステージから見える景色がすっごくキラキラしてたんだ…！あたし、子供の頃は体が弱くてどこにも遊びに行けなかったし、中学に上がっても学校の周りにはなーんにもなくって… だから、高校生になったら絶対にやりたいことを見つけるんだって決心して蓮ノ空に来たのに，それも最初は空回っちゃって… だけどね、ようやく見つけられたんだ、あたしの一番やりたいこと！ステージの上で梢センパイが気づかせてくれたから。あたし、これからもスクールアイドル、頑張るね！,盛り上がっていこうね！,ライブ、楽しいね！,,あたし、花咲きたいんです！
日野下花帆,SR,Reflection in the mirror,https://wikiwiki.jp/llll_wiki/%EF%BC%BBReflection%20in%20the%20mirror%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,みなさん！あたし達が、スリーズブーケです！梢センパイが憧れた、スクールアイドルクラブのユニット。その伝統の衣装はあたしにとって、ちょーっと荷が重かったけれど…でも、頑張るって決めましたから！,,むかしむかーし、あるところに、芸楽部という部がありました。芸楽部は、時代の流れと共に、スクールアイドルクラブと名前を変えて。だけど、変わらないものもありました。3つのユニットと伝統の衣装、受け継がれてきた曲。今日はあたしたちも、スクールアイドルクラブの一員として、皆さんに立派なステージを披露できるよう、すっごく頑張っちゃいますね！,うーん、最高のステージ！気持ちよかったー！あたしね、思うんだ。お花って、そもそもお花の種が無かったら生まれてこれないでしょ？種子があるから、芽が出て、茎が伸びて、やがてお花が咲くんだよ。これもね、一緒だと思う。芸楽部っていう、先輩たちが残してくれたたくさんの種があるから、あたし達はきっと、いろんな花を咲かせることができるんだ。これからもあたし、いっぱいいっぱい丁寧にお世話して、ちゃーんと枯れないように、たくさんの、色とりどりのお花を咲かせてみせるからさ！そしたらいつか、抱えきれないほどのおっきなブーケが出来上がっちゃうかも！あたしの花束、受け取ってくれるその日まで、みんな、ちゃーんと応援しててね！,いいライブにしよ！,練習の成果だよ！,,いつまでも続けたいな、この時間！
日野下花帆,SR,朝顔令嬢,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%9C%9D%E9%A1%94%E4%BB%A4%E5%AC%A2%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,いい？さやかちゃん。瑠璃乃ちゃんゲット大作戦だよ。瑠璃乃ちゃんはうちの大事な新入部員なんだから、絶対他に取られないようにしなきゃ。というわけで、作戦会議しよう、さやかちゃん。,,うふふ～。ご機嫌よう。日野下花帆ですわ～。この度は上品なワンピースに身を包んでみましたわ～。いかがかしら～？…ってお淑やかな感じって難しいですよ~梢センパイ！…え！？似合ってました？本当ですか～？それならもうちょっと頑張って…頑張ってみますわ、梢お姉様！,あれからあたしなりに「お淑やか」を研究してみました。例えば、お辞儀はスカートをつまんで脚をクロスさせながら、とか。あ、いっけない。喋り方も…こほん、え～、皆様、ご機嫌麗しゅう。日野下花帆ですわ～。本日はお日柄も良く… うふふ、そういえばこの間ね、梢センパイが…あ、じゃなくて、梢お姉様が午後のお紅茶のお時間に素敵なおクッキーを焼いてくださったの。それがとても美味でして、うーん、でして… うわ～ん、駄目ですよ梢お姉様！これじゃああたし、全然うまくお喋り出来ないです！お淑やかは今日限りで卒業！卒業だよ～！,皆様、ごきげんよう！,行きますの！,,どうぞご覧遊ばせ、だよ！
日野下花帆,SR,はじける☆オレンジソーダ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%AF%E3%81%98%E3%81%91%E3%82%8B%E2%98%86%E3%82%AA%E3%83%AC%E3%83%B3%E3%82%B8%E3%82%BD%E3%83%BC%E3%83%80%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,あ、また溢れてきちゃう！ん～、疲れた体に炭酸が染み渡る～！今日のバッティングはね、やっとボールに当たるようになってきたんだよ。前よりもちょっとは上達してきた、かな？,,シュワッとはじける☆オレンジソーダ！日野下花帆です！なんだか魔法少女の登場シーンみたいですね。今回は4人全員でお揃いの衣装なんですよ。皆可愛い過ぎて、私の目も潤っちゃう！皆はどのお味が好きですか？えへへ、どうぞ、お口に合いますように！,瑠璃乃ちゃんね、今、ライブの練習いっぱい頑張ってるんだ。充電切れても黙々と鏡の前で振り付けを確認したり。だから、あたしたちにも出来ることないかな～って、さやかちゃんと二人で練習手伝ったりもしてるんだよ。やっぱり、やるんだったら皆が楽しくて幸せなライブが一番だって思うから。あんまり言い過ぎるとプレッシャーになるかもだから、あたしね、胸の中でずっと「頑張れ、頑張れ～」って応援してるんだ。良かったら皆も、瑠璃乃ちゃんのこと応援してあげてね！…あ！今のあたし、ちょっぴり先輩っぽかった？うん、部員が増えるのって、嬉しいね！,よーし、かかってこーい！,ヒット～！,,えーい、ホームラーン！
日野下花帆,SR,宇宙演舞☆うさぴょん,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%AE%87%E5%AE%99%E6%BC%94%E8%88%9E%E2%98%86%E3%81%86%E3%81%95%E3%81%B4%E3%82%87%E3%82%93%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,ど～れ～に～し～よ～う～か～な～？せっかく温泉に来たから、クラスの皆にお土産買って行こうと思って、選んでる最中なんだけど…うーん、なんかね、迷ってるうちにどれも素敵に見えてきちゃって…自分の分も買ってっちゃおうかな？でも、お小遣い足りるかな～？,,十五夜の夜は、兎さんのゆめかわパーティー始まるよ～！ステージのダンサーは日野下花帆！花帆ぴょんだぴょん！見て見て～、今回はなんと兎さんの衣装なんだよー！すっごい可愛いの、嬉しい～！うふふっ、皆さんの中にはお気づきの方もいらっしゃるかもしれませんが、なんとあたしのスクールアイドルのアイコンって兎さんなんですよ。これはね、何がいいかしらって梢センパイに聞かれて、その時にパッと思いついたのが兎さんだったからなんだけど…でも、今はもうこれしかないって感じ！だって、衣装を着ただけでこんなにハッピーな気持ちになっちゃうんだもん！今夜のパーティーいーっぱい楽しもうね！,はぁ…はぁ… は、はしゃぎ過ぎて、ちょっと休憩… 兎さんは時速60キロから80キロのスピードで走れるって図鑑で読んだことあるけど… でも、花帆ぴょんは花帆ぴょんなので、すぐに息切れしちゃうのです… そうそう！兎さんって言えば昔ね、動物ふれあいコーナーで抱いたことあるんだよ！まん丸で、フワフワで、温かくて、すっごい可愛いかったんだ～。家族で行ったんだけど、みのりはニコニコして抱きしめたまま離さないし、ふたばなんて「連れて帰りた～い～！」って言うし！ふふ… あ！もしかして、あたしが兎さんをアイコンにしたのって、あんな風に周りの人に笑顔になって欲しいと思ったから、だったりして？皆はどうかな？花帆ぴょんを見て笑顔になれる？なってくれたら、嬉しいぴょん♪,今夜はパーティーナイトだぴょん！,いっぱい飛び跳ねるぴょん！,,月の光で咲く花も、あるんだぴょん！
日野下花帆,SR,迎春 -食-,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%BF%8E%E6%98%A5%20-%E9%A3%9F-%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,泣いてる梢センパイを見た瞬間、凄く胸が熱くなって…。その後もね、たくさん話をしたんだよ。梢センパイの気持ち、色々と聞かせてもらって…。あたし、センパイの笑顔を花咲かせたいって思ったんだ。だって、大好きな、あたしのセンパイだもん…！,,こんにちは！日野下花帆です！あ、違った。明けましておめでとうございます。今日はね、スクールアイドルクラブの皆と一緒に、初詣のイベントに参加してるんだよ！三が日はもう過ぎちゃったけど、いいよね！だって、お餅はいつ食べてもどんな風に食べても美味しいし！さてさて、初めての餅つき体験、上手に出来るかな～！？あたしの腕に皆の胃袋がかかっているんだもんね！それでは花帆、参ります！参りますよ！とーりゃ～！,みんな、去年はどんな一年だった？あたしはねー、あ…フフ…受験…受験勉強でボロボロの状態からスタートしたよね。もう随分前のことみたいだなぁ。でも、あの頃頑張ってきたから、今のあたしがここにいるんだよね。蓮ノ空になんとか入学できて…最初はすっごく勘違いもしちゃったけどね！？今年は、どんな一年になるのかな？ちょっと、想像してみちゃう？毎日ハッピーなことがいっぱい起こってー、学校の隣にショッピングモールができちゃってー、そしてそして、ラブライブ！で優勝するの！花咲く未来、一緒に夢見ようね！あたし達の夢を信じる物語！,目指せ、ラブライブ優勝！,ぺったんぺったん♪,,楽しい一年にしようね！
日野下花帆,SR,四蓮琴之武,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%9B%9B%E8%93%AE%E7%90%B4%E4%B9%8B%E6%AD%A6%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,もしもあたしたちがファンタジー世界の住人だったら……？まさかあたしが配信のみんなと一緒に作ったハスノソラファンタジーが、現実のイベントになっちゃうなんてね。それもこれもスクールアイドルのおかげだよね。どんな夢だって叶っちゃう！よーし、それじゃ頑張ってセリフ考えちゃうんだから！みんな、楽しみにしててねー！ふっふっふ、吟子ちゃんはかわいく、泉ちゃんはかっこよく……あたしの夢を、詰め込むんだー！,,你好、みんな！蓮ノ空飯店にようこそ、謝謝！本日の日野下花帆は、中華料理屋さんのお手伝いにやって来ました！なんとこのために吟子ちゃんがわざわざ中華風衣装を作ってくれたんだよ！元々はさやかちゃんのために作って、その素材が余ったからって話だけど、かわいいよね！お団子ヘアーもぴったり！あっそれでね、このお店は中華料理がすごく美味しくてね！特に絶品なのが点心。あたしのオススメは肉まんだよ！さっきご馳走してもらったんだけど、かぶりつくと中にお肉がみっちり詰まってて、もう、幸せの味が……！ってダメダメ、今はお仕事中。看板娘として花咲けるように精一杯頑張るね！みんなも遊びに来てね！それじゃあ再見！,ちなみに、中華風衣装はまだ何着かありまして……次に誰が来るかはお楽しみにね！こんなふうに今月はいろんなお手伝いを出来て楽しかったな。もちろんね、行く先々でBloom Garden Partyの宣伝もさせてもらってるんだよ。今回はお店にポスターを貼らせてもらったんだ。興味があるスクールアイドルさんがいたらこちらにご連絡を！って。それだけだったら効率はあんまりかもだけど、でも、もしかしたら配信見てない子がいるかもだし、何より目に入る回数が多い方が絶対気になってくれるはずだから。単純接触効果って言うんだよ。さやかちゃんが教えてくれたんだ。何度も会ってるとどんどん気になってきちゃうんだって。…はっ、ってことは……？どう、どう？みんなはもう、花帆のこと気になっちゃってる？……へへっ、なんちゃって！,你好！看板娘、日野下花帆だよー！,肉まん一丁はいお待ち！,,お腹いっぱい、幸せになっちゃえ！
日野下花帆,SR,雨と紫陽花に唄へば,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%9B%A8%E3%81%A8%E7%B4%AB%E9%99%BD%E8%8A%B1%E3%81%AB%E5%94%84%E3%81%B8%E3%81%B0%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,あ、センパイから連絡来た！梢センパイ、綴理センパイの家に泊まったみたい。はぁ良かった…。二人が仲良くなってくれるといいよね。あっ、じゃあじゃあ、あたしもさやかちゃんの部屋にお泊りしちゃおっかな？…うっ、怒られる？だめかぁ…。,,今日は、センパイも友達のみんなも別の用事が重なっちゃって、一人ぼっち。なんだか、寂しい日…。でも、そう感じるっていうのは、普段はとっても賑やかで楽しい毎日を過ごせてるってことだよね。高校に入ったばかりなのに、あたし、ほんといい人に囲まれてるんだなあって、実感しちゃう。そんなある日の、花帆なのでした。,思うんだ。もっとちっちゃな頃に配信に出会えてたら、どうだったんだろうって。お母さんはやらせてくれなかったかな。だけどね、こんなふうに配信を始めれば、あたしのことを知ってる人たちに会える。お喋りできて、いっぱい楽しい時間を過ごせる！きっとどんな時でも、一人ぼっちなんて思わないよね。自分で配信できなくても、例えばスクコネで好きなスクールアイドルを見つけて、いつも応援してるよって声をかけたら、気持ちが繋がって、友達と一緒にいるような気分になれたかも。寂しいのは、やだな。だから、ここに咲いてるお花だけじゃなくて、遠くで咲いてるお花とも仲良くなりたいな。そんなあたしは…わがまま、かな。えへへっ。,遠くにいても、一緒だよ！,いい気分だね！,,もっともっと、仲良くなれるよ！
日野下花帆,SR,金魚◎花火,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%87%91%E9%AD%9A%E2%97%8E%E8%8A%B1%E7%81%AB%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,願い事、他には、他には… この間皆で大倉庫のお掃除をしてたら、笹飾りを見つけたんだ！せっかくだから綺麗に飾りたくて、短冊に書く願いを考えてるんだけど…うーん、そろそろネタ切れかも…,,見て見て～！両手に夏のお花が咲いてるよ～！この衣装は金魚をイメージしてデザインしてもらったんだよ！金色の帯が綺麗で、今日のあたしはうさちゃんじゃなくて、金魚ちゃんなんだ～。熱帯夜を優雅に泳ぐんだからね。えへへ、楽しいね。夏らしいこと、こんなにいっぱい出来ちゃうなんて！,そうだ、思いついちゃった！短冊に書く願い事！そうだよ、あたし一人じゃ笹飾りを埋められないんだったら、最初から皆に聞けば良かったんだ。皆、いーっぱいコメント送ってね！そうしたら、笹飾りもすっごく賑やかになって、部室もきっと楽しくなるはずだから。ナイスアイディア！え？あたしはどんな願い事を書いたのかって？それは勿論、「ダンスが上手になりたい」でしょ、「歌が上手になりたい」も！後は、もっとお喋りが得意になって、皆と仲良くなりたーい！他には他には…あ、ショッピングモールのことも書いたよ。あれ？でも織姫様、ショッピングモールって分かるかな？,天の川からも、見ててね！,おねが～い！,,今日はあたしも、織姫様！
