メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
乙宗梢,SR,薫風の調べ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%96%AB%E9%A2%A8%E3%81%AE%E8%AA%BF%E3%81%B9%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,花帆さんって、体温が高いのね。あらあら、どうしたの？花帆さん。ああ、部室にあった新衣装のデザインを見てくれたのね。うふふ。そんなに喜んでくれて、嬉しいわ。腕によりをかけましたからね。,,ほら、花帆さんは可愛らしいデザインが似合うでしょう？花帆さんの魅力を一番引き出してあげたいって思って、存分に可愛くしちゃった後で、はたと気づくの。ダメダメ。これ、私も着るんだから、って。そうして完成したのが、この衣装よ。でも、まだちょっと、可愛すぎるかしら……。,衣装を作っているとね、花帆さんも隣で、私も何か手伝うことはありませんかって、ずっと横で待っているの。きらきらした目で、作業中の私を見つめながらね。その間、「練習していなさい」って言うんだけど、どうも一人じゃ身が入らないみたいで、度々様子を見に戻ってきてね。まるで子犬みたいでかわいいって思っちゃうの。ダメね。上級生として、きっちり指導しなくっちゃいけないのに。つい甘やかしちゃって。私、先輩に向いていないのかしら……。え、ちゃんと厳しいから、大丈夫……ですって？そう、フォローしてくれるのね。ありがとう、花帆さん。これからもしっかり、花帆さんに厳しくするわね。え、そうじゃない……？,私の手を取って、さあ！,ゆーらゆらり。,,舞い踊りましょう！
乙宗梢,SR,水彩世界,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%B0%B4%E5%BD%A9%E4%B8%96%E7%95%8C%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,楽しみながら頑張りましょうね、花帆さん。もっと上手くなりたいという気持ちも、素敵なライブをしたいというその気持ちも、どちらも凄く理解できるわ。そのためには、そう、練習あるのみ、ね！,,これが、私と花帆さんの初めてのステージだったわね。花帆さんには、どんな衣装が似合うかしらって、想像しながらデザインを考えるのは、とても楽しかったわ。ステージ、曲、衣装…。スクールアイドルはどれも手作りだけれど、だからこそ、望めばどんな自分にだってなれるのよ。ふふっ♪,勿論、やることはたくさんあるけれど、でも、どれも独力で頑張っているわけじゃないから、平気よ。衣装だって、分からないところがあれば被服部の方に聞きに行ったり…どの分野にも詳しい生徒がいるのは、伝統と芸術の学校、蓮ノ空の強みね。人数分作るのだって、デザインの違いを考えるのは楽しいわ。それに、最近では一年生の子たちが率先して手伝ってくれるのよ。特に村野さんは真面目だし、花帆さんだってやる気があって一生懸命だから、きっと上達してくれるはずだわ。綴理だって…。ええ、いつも頑張って、応援してくれているわね！,特訓の成果を、お披露目ね！,張り切って、行きましょう？,,やっぱりステージは、最高ね！
乙宗梢,SR,朝顔令嬢,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%9C%9D%E9%A1%94%E4%BB%A4%E5%AC%A2%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,可愛いわね、金魚。どうしたの、瑠璃乃さん？私がのんびり金魚を眺めているのが、珍しい？実はこの間、金魚をモチーフにした衣装を着て、それでつい、ね…♪可愛かったのよ、あの子。金魚の妖精みたいで。うふ…。,,今回はね、華々しいワンピース。スカートにあしらわれた朝顔の柄と可憐なフリルがこだわりのポイント、かしら。花帆さんは、お嬢様みたいって喜んでいたけれど、そうね、だったら私も普段よりレディになったつもりでお話ししようかしら。ん、ん…皆様、ご機嫌麗しゅう。風鈴の音色が涼やかで、とても心地いいですわね。…なんて、どうかしら…？ふふ…,この前の撮影会の様子を、瑠璃乃さんも見てくれたみたいでね。なんだか、たくさん褒められてしまったわ。綺麗過ぎて、ハリウッド女優みたいだったー、とか。大袈裟な子ね。そういうところは、少し花帆さんに似ているかもしれないわ。折角スクールアイドルクラブに興味を持ってくれたんだから、出来れば続けてもらえたら、嬉しいのだけれど。私もね、少し勇気を出して、今回は最初から皆と同じように名前呼びを頑張ってみたの。瑠璃乃さんって。ほら、後から部活に入ると、どうしても輪に馴染みづらいと感じてしまうかもしれないでしょう？だから……こんなこと、真面目に考えるのはおかしいかしら？,うふふ…ご機嫌麗しゅう。,御覧遊ばせ！,,とっておきを、お目にかけますわ！
乙宗梢,SR,月夜見海月,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%9C%88%E5%A4%9C%E8%A6%8B%E6%B5%B7%E6%9C%88%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,神秘的で、可愛らしい生き物だわ。せっかく水族館に遊びに来たんだから、たくさん写真を撮って、スクールアイドルクラブのみんなに見せてあげましょうか。ええ、任せて。写真を撮るのはようやくね、得意になってきたわ。いい被写体が周りに溢れているから、かしらね。,,理想と現実。憧れと、自分。吟子さんの書いた『月夜見海月』の歌詞は、私の心も照らしてくれたような気がします。歌詞を書くというのは、自分と向き合う作業です。吟子さんは意地っ張りだから、自分の気持ちを素直に書き出すのはきっと苦しくて、恥ずかしくて、たくさんの勇気がいったでしょうね。わかります。私も、そうでしたから。それでもごまかさず、真剣に向き合ってくれたからこそ、良いものになったのだと、私は思います。改めて...ありがとうね、吟子さん。,そういえばこの間、1年生のみんなとお茶会を開いたんです。私が、1年生ともっと仲良くなりたいとこぼしたら、それを聞いた吟子さんが計画してくれまして...。ですから、とっておきのお茶を入れたんですよ。姫芽さんが気に入るように、はちみつをたくさん用意して、お茶菓子には初めてラムネを手作りしました。そうしたら、小鈴さんが飛び跳ねるように喜んくれて。ふふっ。姫芽さんも、たくさんお茶をおかわりしてくれました。とても和やかな時間を過ごして、本当に、楽しかったです。それに、私もようやく、少し素直になれた気がしました。『月夜見海月』が、背中を押してくれたんですよ。見苦しさも、私なんだ、って。ふふっ。...なのですが、お茶会の最中に吟子さんがあれやこれやと、私の自慢を始めた時には...ちょっと、恥ずかしかったですね...。吟子さんは、花帆とは違うと思ったのですけれど...。,素敵だわ。海に漂う月もね。,例え、届かなくても。,,それでも歌を、歌うのよ。
乙宗梢,SR,夏めきペイン,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%A4%8F%E3%82%81%E3%81%8D%E3%83%9A%E3%82%A4%E3%83%B3%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,聞こえてくるのは波の音、私の息遣い、そして……。日が昇り切る前に、目が覚めてしまって、砂浜に出たんです。寝静まっているみんなを起こさないようにって、気をつけていんですよ。なのに、気づけば足跡は重なり合っていました。ふふっ。,,私一人が、気負いすぎても仕方ないとは、分かっています。でも、だめですね。きっと、性分なんでしょう。今回ばかりは、私も少し、いえ。かなり、気合いが入っているんです。やっと3つのユニットが揃って、初めてのライブなんですから、必ず、最高のライブを作り上げてみせます。ええ、決めました。私が今、決めましたからね！,少し、お時間を頂いてもよろしいですか…？藤島慈という子について……です。彼女は私と同時期にスクールアイドルクラブに入部したのですが、実は……その、最初のうちは随分と考え方が違っていて、まるで嵐の様に何度も衝突を繰り返していました。ですが、スクールアイドルを頑張っていくうちに、私たちはきっとお互いを認めることが出来たんだと思います。彼女は努力家で、意地っ張りで、ある意味ではとても私に似ていて……だからでしょうか、彼女にだけは負けたくなくて……。ごめんなさい、もう少しまとまってからお話するべきでしたね。最後に一つだけ、直接言うのは気恥ずかしいので……。おかえりなさい、慈。あなたの帰る場所を護れて、本当によかった。,忘れられない夏にしましょう。,負けていられないわ。,,気合いを入れていくわよ。
乙宗梢,SR,喫茶ハスノソラ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%96%AB%E8%8C%B6%E3%83%8F%E3%82%B9%E3%83%8E%E3%82%BD%E3%83%A9%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,今日も練習お疲れ様、綴理。そういえば、寮生活に慣れる上で特に苦労したのが、お風呂の時間だったのよね。利用時間が限られているのに、私の髪は長くて、洗うのも乾かすのも時間がかかっちゃうから、どうしもね…。でも話してみたら、意外と皆、似たような悩みを抱えていたの。ふふ…,,いらっしゃいませ、お客様。どうぞごゆっくりとお寛ぎくださいませ。うふふ、乙宗梢です。本日は、スクールアイドルクラブの面々と純喫茶のお手伝いに来ています。本当に雰囲気が素敵なお店なんですよ？実は私も、なんどか遊びに来たことがありまして…。知っているお店で働くというのは、なんだか嬉しいですね。ええと、…普段はもう少し落ち着いているお店なんです。…本当ですよ？,はぁ…。ごめんなさい。うちの後輩が心配させてしまいまして。ええ、何事もなく済みました。…そういえば、接客業はなんとなく配信に似ている気がします。いらっしゃったお客様とコミュニケーションをとりながら、心地いい時間を提供する、という辺りが。そう考えると、クラブの皆が上手に接客出来るのも、腑に落ちるというものですね。…私、ですか？私は…どうでしょう？迅速・安心・安全に注文された商品をお届けすることに関しては、自信がありますが…。なるほど…！トレイにたくさんのお飲み物やお食事を高く積んで運ぶことで、お客様の目を楽しませる、という方法も…！分かりました！今度、練習してみますね！,ごゆっくりと、お楽しみくださいませ。,ご注文をどうぞ？,,心を込めて、おもてなし致します。
乙宗梢,SR,節分 -魅-,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%AF%80%E5%88%86%20-%E9%AD%85-%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,バス停で、ほっと一服。この日は、対外業務のために街へ出てきたところですね。寒いのは苦手ですが…冬は嫌いではありません。身が引き締まる思いがしますから。,,「ふふっ、私の正体を見てしまいましたね。そうです、私こそが鬼の末裔。普段は隠しているんですよ？鬼の角。見られてしまったからには、仕方ありません。さて、どのような手段で口封じを致しましょうか。腕ずく、力ずく…それとも、心を奪ってしまうのが早いか。お覚悟なさってくださいまし。」…という設定を、部のみんなが面白がって考えてくれたのですけれど…。え？似合っていました？そ、そうですか…。,鬼の真似は少し恥ずかしかったですけれど…。でも、最近は部のみんなに鬼と呼ばれるのにも慣れてきましたね。それが私の役割なら、仕方ないといいますか。特に花帆に鬼と呼ばれると、なんだか、申し訳ないな、かわいそうだなという甘やかしてあげたい気持ちと一緒に、こう、胸の奥がゾクゾクとして、いったいこの子はどこまでなら厳しくしても付いてきてくれるのだろう、と試してみたいような気持ちも生まれてしまって。ふふっ。いえ、これはあくまで鬼の真似です。私の本心ではありませんからね。…ありませんよ？,秘めやかな舞台を始めましょう。,本物の鬼、ですからね。,,眩耀なる宴を、ここに。
乙宗梢,SR,おしえて♡ティーチャー,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%8A%E3%81%97%E3%81%88%E3%81%A6%E2%99%A1%E3%83%86%E3%82%A3%E3%83%BC%E3%83%81%E3%83%A3%E3%83%BC%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,…ぅわ…はろこずぅ……。…あ、あのねぇ。あなたは凄く似合っているわ。可愛いとおもう…。…でも私こんな格好をするのは初めてで…だからそのきっと変だと思うの。皆さんに…笑われてしまうわ…。…ねぇ、もう許して…。恥ずかしくて…死んじゃいそう…。,,ふふっ。乙宗梢先生です。皆さんはどうですか？日々の授業に真面目に！取り組んでいますか？わからないところがあれば何でも聞いてください。こう見えてもね、梢先生もずっと成績が良かったわけじゃないんですよ？出来ない問題は出来るようになるまでしつこく取り組んだものです。だからおこがましいかもしれませんが出来ない人の気持ちも多少は分かるつもりです。意欲さえあれば誰だって理想の自分に近づけるんです。ですから一緒に頑張りましょう。…えぇ、意欲さえあれば。意欲さえあればですけれど。,いいですか？皆さんは勉強しない言い訳に「今を楽しく」とかいう大人になってはいけませんからね？たった一度の高校生活、確かに勉強は時として苦しく逃げ出したくなる時もあるかもしれません。それでも立ち向かったことはいつか人生で大事な意味を持つ、私はそう信じています。出来れば微力ながらも皆さんがあの時頑張って良かったと思えるように私も精一杯お力添えいたしますので。その…、がーんばれ♡がーんばれ♡ね？お勉強が終わったら美味しい紅茶をいれてあげますからね♡他の子には内緒ですよ♡…えっと、というこれが理想の先生という企画なのですが…いかがだったでしょうか。勝敗はどうぞ皆さんが決めて頂ければ、と。…ただ、慈に負けるとすこし、いえかなり落ち込むかもしれません…。,先生と一緒に勉強しましょう,偉いわ　おりこうさんね,,梢先生にお任せですよ
乙宗梢,R,オーロラスカイ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%AA%E3%83%BC%E3%83%AD%E3%83%A9%E3%82%B9%E3%82%AB%E3%82%A4%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,乙宗梢です。どうぞよろしくね。蓮ノ空女学院スクールアイドルクラブの、部長をやらせてもらっているわ。ラブライブ優勝を目指して、日進月歩、頑張っていくわね。,,どうかしら？こうしていると、ちゃんとスクールアイドルに見える？私も気分が盛り上がってきちゃうわ！スクールアイドルをしていて楽しい瞬間はいくつもあるけれど、新しい衣装に袖を通した時が、まさにその最たるものね！この衣装だったら、どんな曲やダンスが似合うかしら…？次のライブが今から楽しみだわ…！,お疲れ様。私たちのライブ、どうだったかしら？…楽しんでもらえたのなら、嬉しいわ！スクールアイドルを始めたのは、憧れていたからなの。小さい時に見たライブのステージがとっても綺麗で、輝いていて…。それ以来、自分もあんな風にやってみたいっていう思いが止まらなくなっちゃって。子供の頃から触れてきた音楽は皆好きよ。バイオリンもギターもピアノだって、ちゃんと私の中に息づいていて、身になって、スクールアイドルとしての表現力を彩ってくれているの。ね、これからも挑戦し続ける私のことを応援してくれるかしら？,さあ、行くわよ！,これでどうかしら？,,乙宗梢、参ります！
乙宗梢,R,華紺青,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%8F%AF%E7%B4%BA%E9%9D%92%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,いい天気ね。今夜は星がよく見えそうだわ。休日の過ごし方は、そうね…勉学やトレーニングに励むことが多いかしら。そうして夜には、お気に入りの紅茶を淹れて、外で星を眺めるのよ。,,お待たせ！着替えてみたけれど、どう？こういう衣装も、いい感じね。普段着はどうしても落ち着いた色の服ばかり手に取ってしまうの。この前、皆と一緒にお買い物に行った時にはね、大胆なデザインの洋服も似合うって勧められちゃって…。うふ…少し、困ってしまったわ。,素敵なライブだったわね。蓮ノ空女学院スクールアイドルクラブの皆も輝いていて、隣に立つ子たちが頼もしく思えたわ。私も負けないように努力を重ねていかなくっちゃ。今までね、音楽を友達と一緒に楽しもうと思ったことはなかったの。コンクールに出場するのなら、周りの同年代は皆ライバルでしょ？だから、音楽の話をするのも精々家族ぐらいだったかしら。でも今は、曲だってダンスだって相談できる仲間がいるわ。お互いに意見を出し合って、良いものを作り上げていける…それが新鮮で、やっぱり、凄く楽しいの！,うふ、楽しんでいってね！,胸が躍るわね？,,私が、皆を引っ張らなくっちゃ！
乙宗梢,R,レインボーシフォン,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%AC%E3%82%A4%E3%83%B3%E3%83%9C%E3%83%BC%E3%82%B7%E3%83%95%E3%82%A9%E3%83%B3%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,蓮ノ空女学院3年生、乙宗梢です。今年も引き続き、スクールアイドルクラブの部長として頑張りますね。目標はもちろん、ラブライブ！優勝です。蓮ノ空のこと好き好きクラブのみなさん、どうぞ応援のほど、よろしくお願いします。,,どうですか？3年生になった私の、新たなスクールアイドル衣装は。似合って……いますか？ふふっ、嬉しいです。裁縫の腕も上がってきましたらからね。ありがたいことに、被服部のみなさんもずっと親身になってくださって。次のライブが、今から楽しみです。,スクールアイドルクラブは、作曲もステージ作りも衣装作りも、全部自分たちで行うものだ……という風に言ってはいますけれど。でも、実際は大勢の力をお借りしているんです。衣装は被服部の方に教わり、ステージ製作は時々、美術部や演劇部の方にお力添えを頂き、作曲だって悩んでいるところがあれば音楽部系の方に意見を求めることもあります。皆様の力で、私たちはステージに立たせていただいております。常にそのことを忘れないよう、これからも精進していきますね。,さあ、行きましょう。,こういうのはどうかしら？,,乙宗梢、いざ、参ります。
乙宗梢,R,室咲格子,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%AE%A4%E5%92%B2%E6%A0%BC%E5%AD%90%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,夢を叶えるためには練習あるのみ、です。1週間の目標、月ごとの目標、そして4半期と年間の目標。自分の足りないところを補いながら、長所を伸ばしていく。日々のトレーニングの醍醐味ですね,,着替えてきました。今回の衣装は、部員全員でお揃いの衣装なんですよ。同じ衣装を着ていると、逆にみんなの個性が際立ってくるみたいで面白いですね。体系も骨格もみんなそれぞれで、バラバラなのに一つのチームでまとまっている。ふふっ、今年も楽しい一年になりそうです。,私、乙宗梢は幼い頃に憧れたスクールアイドルの夢を追いかけて、金沢でもっとも名門のスクールアイドルクラブ、この蓮ノ空女学院にやってきました。そこで大切な仲間たちと出会い、こうして今スクールアイドルをしています。道の途中ではたくさんの夢が叶いました。ステージに上がり、みなさんに応援していただいて、仲間たちと苦楽を分かち合う。それだけでもう、十分に贅沢な話なのかもしれません。ですが、まだ1つだけ叶えられていない夢があるんです。今年こそ。私の夢へと続く道にエールを頂けましたら幸いです。,このステージを、楽しみましょう？,新しい私を、お見せしますね。,,繋がる力を、信じています。
