メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
村野さやか,SR,アメアガリストリート,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%A2%E3%83%A1%E3%82%A2%E3%82%AC%E3%83%AA%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%88%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,一緒にいってらっしゃい、ってことです。お二人のために出来ることがあるなら、わたし達も嬉しいんです。ね、花帆さん？,,蓮ノ空女学院に入学してから今日まで、先輩方からは、たくさんの物を頂きました。綴理先輩はもちろん、乙宗先輩にも多くの恩があります。ですから、先輩方にできることがあるのなら、それを成したい。花帆さんも同じ気持ちです。それが有形無形関係なく、わたしにできる贈り物がお手伝いなら、それを喜んでしたいんです！,綴理先輩には、隣にいてくれるだけで十分嬉しいと言われたこともあります。その言葉を、軽く考えたことはありません。DOLLCHESTRAとして、村野さやかとして、綴理先輩の隣に立ち続けることは、それだけで大変なことですから。…やりがいも、それ以上にありますけどね。ただ、綴理先輩が望むそれが、わたしにとっても望みであるのがいつも悩ましいです。わたしが恩を返すたび、同じくらいのものを頂いてしまっているのですから。困ったものです、ほんとに。,ではでは、始めましょう！,お願いしまーす！,,レイニースタイル、です！
村野さやか,SR,DEEPNESS,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDEEPNESS%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,これ、本当に必要な練習なんですよね……？綴理先輩の顔がとても真剣で……。遊んでいるとしか思えないわたしの方が失礼なのかなと。そう思ったら、何も言えなくて……。,,わたしには、あまり理解はできませんでしたが！きっとあの特訓も、必要だったのでしょう！そう割り切りました！綴理先輩と出会ってからの練習はいつも新鮮で、わたしにないものを沢山くれて…だからわたしも、成長できているのです。うぅ…すみません。おねがいです。そういうことにしておいてください。,ライブは大成功で、本当によかったです。いつもながら、ステージの上での綴理先輩には支えられっぱなしで…。精進あるのみであると、わたし自身思います。この身に足りないものはいまだ多く、それら全てを一つ一つ学んでいく必要があるのだと。あ、ただですね？その一環だと思っていた、あの、髪型のアレンジについて。後で綴理先輩に聞いたら、なんて言ったと思います！？「ああ、楽しかったね」 うぅ～！やっぱり遊んでました！もぉぉ～！,は、始めましょう！,集中集中！,,これも練習なんです！
村野さやか,SR,ペンギンアイス,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%9A%E3%83%B3%E3%82%AE%E3%83%B3%E3%82%A2%E3%82%A4%E3%82%B9%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,あの……もう、十分ですから……。わたしだって、子供じゃないんですよ。でも、あんまり拒むと、綴理先輩が落ち込むので……。,,綴理先輩は、ずるいんですよ。あの人、裏表がないというか、裏が伝わってきちゃうというか。とにかく、分かりやすいんです。分かりやすいからこそ、善意とか、厚意とか、そういうものも素直で。厚意だって分かっちゃうから拒むことも出来なくて… だからまあ、その、なんでしょう…こういうことすると髪型が崩れてしまうとかは言わないようにしてます。綴理先輩、傷つくので。それもまた、分かりやすいので。,と、ともあれです。今日のライブも本当にお疲れ様でした。凄く楽しくて、満たされて、いつもいつも皆さんに感謝しています。ああ！？違いますからね！帽子は髪型崩れたのを誤魔化してるわけではなくて！ちゃんと最初から帽子付きの衣装ですし… この季節に合った雰囲気で、涼しさをテーマにパフォーマンスをさせて頂いたつもりです。こっちのペンギンは、あー…なんかちょっと物足りなかったので足しました！衣装に縫い付けるのもなんだか違うなと思ったので、こうして抱える形に。うふ、そうですよね。可愛いですよね！不思議な魅力がありますよね！うふふっ,ほ、ほら……！行きますよ！,えっ、えーっと……。,,さあ、見せ場です！
村野さやか,SR,夏めきペイン,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%A4%8F%E3%82%81%E3%81%8D%E3%83%9A%E3%82%A4%E3%83%B3%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,いち、にー、さん、し、ごー、ろく…。はぁ…良い眺め…。こんな素敵な別荘にお邪魔して、合宿が出来るなんて楽しいですよね。って、あれ、今いくつまで数えましたっけ！？,,合宿参加経験はそこそこありますし、そもそも全寮制の学校ですので、寝食を共にすることに特別感を見出すわけではないのですが…。それでも、今回の合宿は本当に良い思い出になりました。なんと言葉にしたら良いんですかね…？わたしが口下手なのもあって、なんだか安っぽくならないかが不安なのですが、思いを通じ合わせることの大切さを、改めて実感した気がします！皆さんのおかげでスクールアイドルクラブの夏が、これから先の人生で忘れられない記憶になりました！,丁寧な準備をもとに、今回のライブに臨ませて頂きました。怪我をケアするように、ストレッチは入念に。勿論、いつもしている部分ではありますけれども、今回は特にと思っていました。露骨にするつもりはなかったのですが、理由としてはやはり、慈先輩のことがあります。わたしにとっても怪我でやりたいことに臨めなくなったという話に縁がない、ではありませんから。そうですね、一アスリートとして、わたしにも出来ることがあるかもしれません！慈先輩にも、それから、慈先輩の怪我を心配する瑠璃乃さんにも、ちょっとストレッチのレクチャーをしてみましょう。目指すはそら豆、です！,弾けるような思い出を！,さあ、ご一緒に！,,皆さんと、ステージをここで！
村野さやか,SR,ブルウモーメント,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%96%E3%83%AB%E3%82%A6%E3%83%A2%E3%83%BC%E3%83%A1%E3%83%B3%E3%83%88%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,お疲れさまです。いい走りでした。見ていて清々しいほどに。アスリートとしても見栄えしますね、泉さんは。何でもできる、というのが泉さんの自他ともに認める評価だとは思いますが……、あらためてこうして走る姿を眺めていると、その根本には確かな泉さんの研鑽が見て取れます。口惜しいのは、それを褒めたところであなたはあまり喜ばないことですかね。,,『ブルウモーメント』をお届けしました。お楽しみいただけましたでしょうか。小鈴さんは、この曲をどう表現していましたか。小鈴さんの夏を切り取ったものを、わたしがまとめた。……うん、そんなふうに言っていましたか。間違っているわけではないのですが、そうですね、どちらかというと最終的にはわたしの主観が結構入ってしまったなと。去年の夏、映画作りを含めて、きっと小鈴さんはすっごく楽しかったんだと思います。だから今年もやる気がすごくて、その熱量は絶対に曲にしたいと思ったのがきっかけで、小鈴さんが夏にやりたいことについて行ったら、ふふっ、気がついたらこんな歌詞が出来上がっていました。だからこれは実は、わたしから見た小鈴さん、なのかもしれません。小鈴さんが小鈴さんの夏の歌だと思っているのなら、それでいい。それがいい。でもわたしにとってはこれは、わたしの夏です。あの子といっしょの。,夏っていいものですね。わたしたちももう3年生。蓮ノ空で過ごす夏はこれで最後。去年の綴理先輩たちも、こんな気持ちだったのでしょうか。寂しさはもちろんあります。ですが、それ以上に、去年や一昨年よりも楽しい夏にしたいという思いが強く、強く……！ふつふつとわき上がってくるこの気持ちは、夏の暑さにあてられたのか、それとも小鈴さんのやる気に奮い立てられたのか、きっとどっちもですね。一日いちにちを大切に、その一日いちにちを存分に。久しぶりに夏の間は日記でもつけてみようかな。日記とこの歌があれば、いつだってこの時間を新鮮に思い出せるはずだから。,さあ、楽しい日々を大切に。,いい夏の日和ですね。,,夏の朝、青に染まって。
村野さやか,SR,ツバサ・ラ・リベルテ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%84%E3%83%90%E3%82%B5%E3%83%BB%E3%83%A9%E3%83%BB%E3%83%AA%E3%83%99%E3%83%AB%E3%83%86%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,それじゃあ、帰りましょうか。一緒に。頑張って、頑張って、頑張った結果が幸せなら、帰り道まで楽しくなきゃ、嘘じゃないですか。,,雨が上がり、雲間が晴れて、優しい香りが鼻腔に触れる。その瞬間が好きな人のことを、わたしも理解が出来た気がします。心の奥、押しつぶされそうだった気持ちが拓けていく。考え過ぎかなとも思ったんですけど、でも不思議と、合ってるんじゃないかと思ったんです。だって、そうじゃないですか！あの日のライブ、雨上がりの瞬間、会場で見えた沙知先輩の顔と綴理先輩のパフォーマンスは、本当に羽ばたいているようでしたから！,空が晴れてしまえば、新たに雲が光を遮ることもなく… だから帰り道は凄く楽しかったです。水溜まりがいくつもできていて、それを避けながら歩いていると、気が付くとぶつかったりしてしまって、それを笑い合って…。綴理先輩の笑顔は久々に見たくらい吹っ切れたもので。横顔が綺麗だと言う梢先輩の言葉もまた久々に蘇りました。きっと明日からまた素敵な日々が待っている。そんな風に感じられる雨上がりは、わたしも好きです！,雲の切れ間が綺麗ですね。,わたしも好きです！,,見えますよ、あなたの翼が！
村野さやか,SR,Eisprinzessin,https://wikiwiki.jp/llll_wiki/%EF%BC%BBEisprinzessin%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,あの子たちは、置いていっていいんですか？二人いるから大丈夫。ふふっ、先輩の言う通りかもしれませんね。きっと日に照らされて、いつかは溶け合うでしょうけど。何でしょうね、それはそれで。,,「溺れそうなほど冷たい氷の中に、人肌の温もりは価値があるんでしょうか。もがくことすらできない寒さは、無理に壊せばともに砕けてしまいそうで…。」……なんて。演劇部のお願いで少しお手伝いをするつもりだったんですけど…気づいたらセンターに立ってこうなってました。そんなばかな……！？テーマの聞き取りから始まって今思えば確かにおかしいんですけど。構想が固まったと聞いた時には、冷たい姫君の役回りで…。わたしそんなキャラですか！？って言ったんですけど……。似合うかどうかは完成した劇とその写真を見て判断してほしい、と。そんなの、結局一度やるしかないってことじゃないですか！なのでやりました！どうなんですかね、みなさんの判断は！？,綴理先輩と一緒に、雪だるまを作ったんです。冬にしか出来ないことをしようって。寒い中ではありましたが、それ自体は楽しかったです。その時、蓮ノ湖が凍っていて、わたしはぼんやりとリンクを思い出していたんですけど、それは綴理先輩も同じだったみたいで。「またアイスショーやりたいね。」なんて言ってくれたので、その場の勢いで踊ろうとしたんですが、蓮ノ湖って凍らないんですよね。なので、少し名残惜しそうにしている綴理先輩を引っ張って、その日は帰りました。……ああ！？それでか！氷をテーマにした演劇、先輩がめちゃくちゃ乗り気だったの！,冷たくて、このまま眠りそう！,いい夢なのかも！,,ぬくもりをください！
村野さやか,SR,桃節銘記,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%A1%83%E7%AF%80%E9%8A%98%E8%A8%98%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,はい、それじゃあ撮りますよ。撮りますからね？…こら、瑠璃乃さん動かない！沙知先輩もこっそり背伸びしない！後ろの花帆さんが見えなくなるでしょう？。,,ひな祭りをイメージしての衣装とステージ、この色合いはとても素敵ですよね。わたしの家はそんなに飾りがあったわけではないですし、学校や公共施設でみかけるような立派な雛壇はありませんでしたが、それでもお内裏様とお雛様は飾っていました。あぁ三月なんだなぁとそんな風に季節の変わり目を思います。そろそろわたしたち学生にとっての一年の終わりですね。皆さんにとってはどうでしたか？わたしはたくさん成長が出来たいい一年でした。一年生の終わり、進級、来年もまた振り返って後悔しない一年にしたいものですね。,瑠璃乃さんが言い出したんですけど折角なので沙知先輩と写真を撮ることにしました。三月ということはもう沙知先輩の卒業が間近。だから感謝と記念に。わたしも感銘をうけて最初のカメラ役を拝命したのですが……瑠璃乃さんも沙知さんもこう、にょきにょきーと動く動く。二人そろって順番につま先立ちして後ろの花帆さんが見えていなくなって見えていなくなって…しまいには花帆さんまで面白くなったのか花帆さんが現れる度に変な顔でわたしを笑わせに来てですね…「全くもうなんのいたずらのつもりですか！」そう怒ったら瑠璃乃さんと沙知先輩両方からめちゃくちゃブーイングされました…「さやかちゃんには分からない！」「さやかにはわからないだろうねぃ。」なんなんですか！なんなんですか！,楽しいひな祭りですよ。,しっとりと、色鮮やかに。,,さぁ、一年の締めくくりの三月です。
村野さやか,SR,抱きしめる花びら,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%8A%B1%E3%81%8D%E3%81%97%E3%82%81%E3%82%8B%E8%8A%B1%E3%81%B3%E3%82%89%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,見つかって良かったですね。想いをまとめる一本のリボン。例えたった一つでも取りこぼしたくない想い出の束、わたしもそんな風に一日一日を歩んでいきたいなと思います。,,きっとわたしは貴方の努力と功績の全ては知りません。額面通りに生徒たちの長として行ったであろう仕事のイメージとはおよそかけ離れたことをも成していたのでしょう。多分想像で理解することは出来ません。でもだからこそ、これまで本当にありがとうございました。梢先輩は楽しそうです。慈先輩も元気です。綴理先輩はわたしの隣にいます。誤解でなければ貴方の願っていたことは全て叶えられたと思います。わたし自身も導いていただけたことがありました。得たものがありました。お陰できっと来年も蓮ノ空女学院スクールアイドルクラブは今年以上にいいものになります。してみせます。…貴方もそんな顔をするんですね…。沙知先輩！貴方は本当にいい先輩でした！,今年度、蓮ノ空女学院スクールアイドルクラブの公演はこれで最後、有終の美を飾れたのではないかとわたしは思っています。きっとわたし以外もそう。特に２年生の先輩方にとっては大切なライブであり、気合もひとしおであったからこそ、この大成功の幕引きは満足いくものであったと信じています。わたしたちの知らない去年の思い出、それを実感として得られない部分は寂しくもありますが…なんででしょうね。この曲を通してわたしにも先輩たちの気持ちが伝わったというか、同じ気持ちになれたというか…おこがましいでしょうか。沙知先輩、本当にお世話になりました。ご卒業、誠におめでとうございます！,貴方が開いた道ですから。,門出の祝いに。,,想いを抱いてここに。
村野さやか,SR,AWOKE,https://wikiwiki.jp/llll_wiki/%EF%BC%BBAWOKE%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,お姉ちゃん。わたし、頑張ったよ。嬉しかったし、ほっとした。頑張っててよかったって思えたんだ。だから、これから先も、頑張りたい！またいつか、「頑張っててよかった」って思えるように！,,フィギュアスケートを頑張ってきました。至らないことも沢山ありました。綴理先輩に憧れて、縋るような思いで入部したことも覚えています。今と、その時と、頑張っていることは変わらないはずです。でも、心構えは全然違う。綴理先輩と一緒に、皆さんと楽しい時間を過ごせるように、ライブがしたい。それでは、DOLLCHESTRA、開演です！,これが、わたし達、DOLLCHESTRAです。お楽しみ、頂けたでしょうか。すみません、まだまだ自信がなくて…。笑ってくれて、沢山声を掛けてくれて、楽しんでくれたかもって本当は思っているのに、こうして聞いてしまうんです。性分と言うには情けないので、これから克服できるようにしていきたいです。もっともっと練習して、自分に自信が持てるように。隣にいるのが綴理先輩だから、素晴らしいパフォーマンスという意味では自信はあります。でも、同じように綴理先輩の隣にいるのがわたしなので、ちょっとまだ自信が不足中です。でも、間違いなく一つ言えることもあります。きっと次は今日より成長していますから！だからまだどうか、ライブに来てくださいね。,ご、ご指導ご鞭撻のほど！,ここが、こうで…,,これが、わたし達の全力です！
村野さやか,SR,Sparkly Spot,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSparkly%20Spot%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,素敵な出会いが、わたしを変えてくれました。あの日、スクールアイドルに入れたことが、今のわたしを形作ってくれています。,,これまでの積み重ねを、培ってきた練習の成果を、今ここに！フィギュアスケーターとして、そして、スクールアイドルとして、わたしはその両方を頑張ってきたんだって、今なら胸を張れるから。だから行ってきます。今のわたしの全力、いつものリンクで、そして今日だけのステージで、出し切ります！,わたしにとって表現というものが何なのか、今でも完璧に理解したと口にすることは出来ません。ただ、一つ分かることがあるとすれば、これまでは練習を積み重ねているつもりでいて、その実、近づけてはいなかったのではないかと。落ち込んでいるわけではありません。むしろ、こうして蓮ノ空女学院に入学して、スクールアイドルになって、気づけて良かったなと思っています。わたしだけの表現。わたしのしたい表現。これから沢山探していきたいと思います。あの、良かったら、見守っていて下さい。わたし、頑張りますから！,煌めくことが出来るはず。わたし達なら！,体が、覚えてる！,,行きましょう。全力の一歩先まで！
村野さやか,SR,はじける☆ブルーソーダ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%AF%E3%81%98%E3%81%91%E3%82%8B%E2%98%86%E3%83%96%E3%83%AB%E3%83%BC%E3%82%BD%E3%83%BC%E3%83%80%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,なるほど…。投げる場所にばらつきはあるようですが…。はっ、次は捉える！速度は一定…であれば、フォームも一定。そうして正しさを突き詰める種目なら、わたしも戦えるということです。,,動いた後ですから、スッキリするドリンクはいかがでしょうか。…なんて、可愛いですよね、この衣装。水分補給というものは、運動をする以上、いつだって欠かせないものです。でも、常に暑さと隣り合わせの夏はやっぱり一番飲み物に目が惹かれます。夏のステージに涼しさを…と考えたときに飲み物をテーマにした衣装。素敵ですよね。あ、わたしはソーダです。お好きですか？,熱中症対策は万全に。日焼け対策もしっかりと。気を使い過ぎて困るということはありません。炎天下でパフォーマンスをするということは、わたし自身も初めてですが、ライブの熱と太陽の熱で客席が大変なことになるという話は聞いたことがあります。スクールアイドルのライブステージは楽しい思い出にしてほしいですからね！直射日光に気を付けて、皆さん、憂いなく楽しんで頂ければと思います。綴理先輩にも、さっき濡らしたタオルを被せさせて頂きました。あの人、自分の体調に気づいてくれるか、不安なので…。,真っ芯で捉えてみせましょう！,カキーン、カキーン,,うふ、得意かもしれません！
村野さやか,SR,迎春 -舞-,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%BF%8E%E6%98%A5%20-%E8%88%9E-%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,こんなところで寝ていたら、風邪をひいてしまいますよ。真冬真っただ中だというのに、綴理先輩は変わりませんね。…いえ、でも、寝転がってしまう気持ちは、分かってしまうのも確かです。全てを出し切りましたから…！,,新年、明けましておめでとうございます。今年も何卒よろしくお願い申し上げます。ラブライブ！決勝大会を経て、わたし達も得るものが沢山ありました。この敗北を糧として、また心機一転、今年のスクールアイドル活動に気持ちを入れていこうと思っています。足りなかったもの、これからの課題、明確化できたものに正面から取り組み…え、堅いですか…？なんだか、久々に言われた気がします。初心に帰ることが大切ということで、一つどうにかなりませんか？あ、ああ…なりませんか…。それでは、今年のスクールアイドル活動として、まずは地元の活力になれればと。お正月を楽しむ皆さんのために、精一杯、舞を披露させて頂きます！,改めて振り返ると、昨年は本当に多くの人に支えられていました。いえ、正確には、支えられていることを実感した、でしょうか。わたしに返せることを一つ一つお返ししていこうと強く思えたのは、皆さんのおかげです。今年の抱負としましては、いつも応援し、期待してくれる皆さんの思いを裏切らないこと。まずはそれを第一に考えていけたらと思っております。わたしだけでなく、スクールアイドル一同、精一杯の気持ちを込めて、今年に臨みます！引き続きどうか、見守って頂けると嬉しいです。,今年も気を引き締めて！,こういう時こそ！,,お正月も休みませんよ！
村野さやか,SR,金魚◎花火,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%87%91%E9%AD%9A%E2%97%8E%E8%8A%B1%E7%81%AB%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,本当に、これでいいんで…しょうか…ね？絶対にこういうことでは無いと思うんですけど、疲労を残してほしくない、というのは本当なので。うーん、な、悩ましいです。,,瑠璃乃さんがスクールアイドルクラブに入ってくれたことは、素直に嬉しく思っています。瑠璃乃さんにしか無い魅力というものを強く感じられますし。わたしにはない考え方も持っていて、花帆さんにも、わたしにも、理解を示してくれる…。強いて言うならもう少し、落ち着いていただけると助かるのですが…。うーん…。あっ、それも一つの魅力として、受け取るべきでしょうかね！？,ほらほら、見てください！きれいな花火ですよ。こうして弧を描いてみると、光の軌跡が一筋。あー、ちょっとわたしからは煙で見えない時もあるので、是非、ご感想を頂きたいです。きれいですよね。ふふっ、ありがとうございます。ステージの上で、皆さんにパフォーマンスとしてこんなことができるなんて。…スクールアイドルの表現には、本当に驚かされます。まだまだ、やれることも、やりたいこともたくさんですね。頑張りますよ。ふふっ。,見てください！きれいですよ。,せーのっ！,,疲れは残さないように、ですよ。
村野さやか,SR,Take It Over,https://wikiwiki.jp/llll_wiki/%EF%BC%BBTake%20It%20Over%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,これが本当のヘアメイク…！いえ、他意はないですよ、他意は。慈先輩凄いな、と。はい…。,,少し、その、はっとさせられたことなんですけど…。自分を見せる、自分の積み上げてきたものを見せる、という部分において、こうして外見を意識することもまた努力なんですよね？慈先輩から着る服と整える髪型を見せてもらった時は、こんなの絶対似合わないと思ってしまったのですが…なんというか、素直に慈先輩を尊敬してしまいました。いいからいいから、なんて流れで、されるがままで。騙されたと思って付き合って、なんて言われて。そうして出来上がりの鏡を見せられた時、慈先輩は言ったんです。何事も最初から諦めるな、と。ちょっと恥ずかしいけど、勉強させられた一日でした。あはは…勉強しない人に…。,今回の慈先輩によるコーディネートを一番褒めてくれたのは瑠璃乃さんでした。「うおおー！？可愛いー！」って。わたしの周りをぴょこぴょこしながら喜んでくれたので、なんだか照れ臭さが凄く軽減された気がします。自信が持てた、といいますか…。本当にそういうところ、瑠璃乃さんが入部してくれて良かったなと思います。勿論それは慈先輩にも言えることで。6人になったおかげで得られた経験は多いです。頑張ることを苦に思わないためには、こうして周りから教えてくれる人の存在も大きなと思いました。方向性を示してくれる人、支えてくれる人。些細なことでもスクールアイドルをやって良かったと思うことは多いです！,Take It Over…！,も、もっと可愛く！,,これも己を磨く努力！
村野さやか,SR,Trick & Cute,https://wikiwiki.jp/llll_wiki/%EF%BC%BBTrick%20%26%20Cute%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,,,,,,,,
村野さやか,SR,Pleasure Feather,https://wikiwiki.jp/llll_wiki/%EF%BC%BBPleasure%20Feather%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,こういう時間も、悪くないですね。梢先輩と二人だと、本当に何も心配する必要がないんです。何もなさすぎて、二人でいま他のメンバーがどうしているか、憶測で勝手に心配したりするくらいに。,,練習中、何度か梢先輩と顔を見合わせてしまったんですよね。困惑とうか、あっけなさというか、何というか。練習をしていたんです。梢先輩が考えてくれた曲は、わたしの胸をつくもので、素晴らしいものでした。意見を求めていただけたので、ほんのわずかな重箱の隅をつつくことだけをして、そうしたら、梢先輩はすぐに理解してくれて。そこを直して、……で、終わりです。練習も、お互い勝手に体を温めて、さあ合わせとなったら、いくつかのミスはありましたが、お互いに直すべきところを指摘し合って、もう一度合わせて、……文句ひとつ無く終わり。きっと昔だったら、手応えを感じるまでひたすら練習をしていたんでしょうけど、別にそんな必要はないんです。わたしたちは、あの時のわたしたちより成長していて。そして何より、今回はわたしと梢先輩のわたしたちらしさを示す、蓮ノ休日。これまで努力してきた自分自身を、少し労わってあげる日です。,『Pleasure Feather』は、努力の歌です。正確には、努力を認めてあげる歌、でしょうか。梢先輩が、わたしとペアを組むにあたって歌詞を作ってきてくれて。初めて見た時、わたし自身なんだか今までの自分を認めて貰えた気がして、少し嬉しくなって──顔を上げると、そこでわたしが微笑んでいました。よく分からないですよね、ごめんなさい、わたしもそう思います。それくらい、目の前の梢先輩がわたしに見えたんです。先輩はわたしに言いました「実は前から、さやかさんの曲も考えていたの」って。たしかに、わたしにとても刺さる歌でした。でもそれだけじゃなくて、きっと梢先輩自身の曲でもあるんじゃないかと思って。口にはしませんでしたが、わたしもこれまでの梢先輩の努力を想って歌うことを決めました。一緒にこれまでの軌跡を、思い出を綴りましょう。,休日を楽しみましょうか。,一歩ずつ、楽しく。,,これもまた、一つの形。
村野さやか,SR,魔法少女リズミックハート,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%AD%94%E6%B3%95%E5%B0%91%E5%A5%B3%E3%83%AA%E3%82%BA%E3%83%9F%E3%83%83%E3%82%AF%E3%83%8F%E3%83%BC%E3%83%88%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,「えぇ～！？わたしが魔法少女に！？」……い、いや、台詞としてもそういう台詞あるんですけど……。素のわたし自身もビックリですよ！わたしが魔法少女！？なんで！？,,「キラリン煌めく！愛と優しさの魔法少女さやか！あなたの気持ちを、守ります！」……はぁ……。……はぁ……。こ、これで、大丈夫ですか？...あの！これ、面白がってる訳じゃないんですよね！わたしにこれが似合うと思って、是非やってほしいって事なんですよね！？再三確認しましたけど、本当に配役あってるんですか！？……いや、あの……、はい……。「大変可愛い」……「これが見たかった」...なるほど。……なるほど……。わ、分かりました。実際、いつも演劇部の皆さんの言うことは間違いないですし、この前の映画でも、わたしのイメージと違う役はわたしに合ってるとのことでしたので、甘んじて受け入れますが……。……わたしはわたしを、見直す時が来ている気がする……。,お話の筋書きは好きなんですよ。悪い怪物を倒すのではなく、誰かの悲しい気持ちや、寂しい気持ちが膨れ上がったときに反応してしまう宝石があって、その宝石に乗っ取られた人の心を救う。化け物になってしまったその人を倒すと、その悲しい気持ちも一緒に吹きとぶ。わかりやすくて、救いがあって、好みの話ではあります。花帆さんなんか、ウキウキで見に来てましたからね。ふふっ。恥ずかしいですが、まぁ、やるだけのことはやりました。喜んで貰えたようで、何よりです。だから、今回もやり遂げて…… ……えぇ！？次は、ライバル魔法少女が出てくる続編をやるんですか！？,だ、第一話「わたしが魔法少女」……,キ、キラリーン……,,キラリン煌めく！魔法少女さやか！
村野さやか,SR,COMPASS,https://wikiwiki.jp/llll_wiki/%EF%BC%BBCOMPASS%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,来期に向けての整理、頑張りましょうね。……瑠璃乃さんどうしたんですか！？え、花帆さん！？ああもう、先輩たちがいないだけでどうしてこうなるんですか！？来年どうなっても知りませんよ！,,まったく、憧れを越えようなんて、簡単に言ってくれますよね。いえ、綴理先輩にとっては、わたしたちに思いを込めて綴った詩だと思うので、あしざまに言うつもりはないのですが……。重く、強い期待だなと、しみじみと。これから先の未来に、あなたの期待をコンパスとして握りしめ、わたしも行きます。だからどうか、綴理先輩も楽しんで。わたしたちは大丈夫。きっと去年の、沙知先輩から綴理先輩が託されたように、わたしもあなたの思いを受け取りました。この曲はあなたの曲で、わたしと小鈴さんの曲。この胸にしっかり刻みました。さあ、未来へ向かいますよ！,小鈴さんは、まだこの曲でピンときていないところがあるみたいです。わたしも全てを理解したわけではないと思います。なので小鈴さん共々、これから先の未来で、このコンパスを胸に歩んでいきたいです。きっと示すものが欲しいと思ったときに、この曲を思い出すことができるはずですから。綴理先輩にとっての3年間は、わたしたちにとっての道標。3人共々、未来に進んでいくために。先輩が作ったコンパスを手に、これからも頑張ります。どうかこれからのわたしたちDOLLCHESTRAを、何卒よろしくお願いいたします。……ありがとう、綴理先輩！,さあ、憧れを超えましょう！,これからも、頑張ります！,,コンパスを、あなたに！
